43197071            BIEL-CHEM A4 C.G 5/10E 4 0000000,290000000,31CH4     CG              00002500
43197091            BIEL-CHEM A4 C.G 5/10E 4 0000000,290000000,31CH4     CG              00000000
43197121            BIEL-CHEM A4 C.G 5/10E 4 0000000,290000000,31CH4     CG              00002500
43197391            BIEL-CHEM A4 C.G 5/10E 4 0000000,290000000,31CH4     CG              00002500
43198               L10 CHEM EUROF CG 5/10   0000000,000000004,74CH4     CG              00000000
43198011            LOT 10 CHEM A4 EUROFOLIO 0000003,100000001,26CH4     CG              00000865
43198031            LOT 10 CHEM A4 EUROFOLIO 0000003,100000001,26CH4     CG              00001805
43198071            LOT 10 CHEM A4 EUROFOLIO 0000003,100000001,26CH4     CG              00000990
43198091            LOT 10 CHEM A4 EUROFOLIO 0000003,100000001,26CH4     CG              00002390
43198131            LOT 10 CHEM A4 EUROFOLIO 0000003,100000001,26CH4     CG              00001100
43198141            LOT 10 CHEM A4 EUROFOLIO 0000003,110000001,26CH4     CG              00000340
43198211            LOT 10 CHEM A4 EUROFOLIO 0000003,100000001,26CH4     CG              00000530
43198301            LOT 10 CHEM A4 EUROFOLIO 0000003,120000001,26CH4     CG              00000185
43198491            LOT 10 CHEM A4 EUROFOLIO 0000003,120000001,26CH4     CG              00000050
43198901            LOT 10 CHEM A4 EUROFOLIO 0000003,100000001,26CH4     CG              00001605
